,index,FTHG,FTAG,HTHG,HTAG,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,HomeWinRate,AwayWinRate,isWin
2071,2071,1.4848484848484849,1.4848484848484849,0.5757575757575758,0.5757575757575758,12.969696969696969,14.545454545454543,4.757575757575758,6.0,14.545454545454543,15.848484848484848,3.9696969696969697,5.212121212121212,1.606060606060606,1.6363636363636365,0.1212121212121212,0.0606060606060606,0.4545454545454545,0.2121212121212121,1.0
2072,2072,1.7878787878787878,1.0909090909090908,0.8484848484848485,0.5151515151515151,13.696969696969695,11.454545454545457,5.181818181818182,4.181818181818182,16.484848484848484,15.272727272727272,4.393939393939394,4.606060606060606,1.606060606060606,2.0,0.1515151515151515,0.1212121212121212,0.5454545454545454,0.1515151515151515,1.0
2073,2073,1.818181818181818,1.7575757575757576,0.8181818181818182,0.8181818181818182,15.272727272727272,12.636363636363637,5.757575757575758,5.03030303030303,16.393939393939394,10.636363636363637,4.848484848484849,4.393939393939394,1.5757575757575757,1.393939393939394,0.2424242424242424,0.0909090909090909,0.5151515151515151,0.4848484848484848,1.0
2074,2074,2.0,1.0,1.0,0.0,13.0,14.0,3.0,5.0,8.0,15.0,5.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
2075,2075,0.0,2.0,0.0,1.0,15.0,15.0,2.0,2.0,6.0,17.0,5.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
2076,2076,0.0,2.0,0.0,1.0,8.0,16.0,1.0,6.0,11.0,13.0,4.0,6.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0
2077,2077,2.0,1.0,0.0,0.0,6.0,9.0,5.0,1.0,12.0,15.0,2.0,9.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0
2078,2078,3.0,1.0,0.0,1.0,14.0,8.0,4.0,2.0,14.0,10.0,10.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
2079,2079,3.0,3.0,1.0,2.0,16.0,11.0,6.0,5.0,13.0,16.0,9.0,3.0,4.0,2.0,0.0,0.0,1.0,1.0,1.0
2080,2080,1.0,2.0,1.0,1.0,11.0,15.0,4.0,10.0,20.0,23.0,7.0,7.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0
2081,2081,0.0,1.0,0.0,1.0,4.0,14.0,1.0,5.0,16.0,12.0,3.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0
2082,2082,0.0,7.0,0.0,6.0,11.0,22.0,2.0,13.0,23.0,15.0,6.0,9.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0
2083,2083,2.0,2.0,2.0,1.0,13.0,20.0,4.0,9.0,17.0,11.0,6.0,5.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0
2084,2084,2.0,0.5,1.5,0.5,15.5,10.0,4.5,1.5,17.0,10.0,6.5,4.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
2085,2085,1.5,0.0,1.0,0.0,9.0,6.0,3.0,2.0,12.5,16.5,3.0,4.0,1.5,3.0,0.0,0.0,0.5,0.0,0.0
2086,2086,2.0,1.0,0.5,1.0,14.0,10.5,7.0,3.5,20.5,15.5,7.5,5.5,3.5,4.0,0.5,0.0,0.5,0.5,0.0
2087,2087,0.5,2.5,0.0,0.5,16.0,15.5,5.0,5.0,17.5,12.5,8.5,9.0,1.5,2.0,0.0,0.0,0.0,1.0,0.0
2088,2088,1.0,1.0,1.0,0.5,7.0,14.5,2.0,3.5,17.5,10.5,4.0,3.5,1.5,1.5,0.0,0.0,0.0,0.0,1.0
2089,2089,2.5,1.0,0.5,0.5,9.5,15.5,4.0,5.0,14.5,14.5,4.0,9.5,3.5,1.5,0.0,0.0,0.5,0.0,0.0
2090,2090,1.5,2.0,1.0,1.0,20.5,10.5,8.5,2.5,10.5,11.5,6.5,5.0,1.5,1.0,0.0,0.0,1.0,1.0,1.0
2091,2091,0.5,0.0,0.5,0.0,16.0,10.0,4.0,2.5,15.0,18.5,4.0,4.0,4.5,4.0,0.0,0.0,0.0,0.0,0.0
2092,2092,1.5,4.0,0.5,2.0,13.5,15.0,5.0,5.5,12.5,12.0,4.0,8.5,2.0,2.0,0.0,0.0,0.5,1.0,0.0
2093,2093,1.0,4.0,0.5,3.5,8.5,18.5,1.5,12.0,13.5,13.5,6.0,10.0,3.0,1.5,0.0,0.0,0.5,1.0,0.0
2094,2094,3.333333333333333,2.0,1.6666666666666667,1.6666666666666667,15.333333333333334,13.333333333333334,6.666666666666667,4.666666666666667,15.0,17.333333333333332,7.333333333333333,5.666666666666667,2.6666666666666665,2.0,0.0,0.3333333333333333,1.0,0.0,1.0
2095,2095,3.6666666666666665,1.0,3.333333333333333,0.6666666666666666,19.0,15.666666666666666,11.0,5.0,12.666666666666666,15.666666666666666,9.0,6.0,2.0,4.0,0.0,0.0,1.0,0.0,1.0
2096,2096,0.6666666666666666,1.3333333333333333,0.3333333333333333,0.3333333333333333,6.0,12.333333333333334,2.0,4.666666666666667,16.666666666666668,14.666666666666666,3.0,4.333333333333333,3.0,2.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0
2097,2097,2.6666666666666665,2.0,1.0,1.3333333333333333,13.333333333333334,20.33333333333333,4.666666666666667,8.0,13.0,12.0,8.666666666666666,7.333333333333333,2.0,1.3333333333333333,0.0,0.0,1.0,1.0,0.0
2098,2098,0.6666666666666666,1.3333333333333333,0.3333333333333333,1.0,13.0,11.0,4.333333333333333,4.333333333333333,14.333333333333334,15.666666666666666,8.666666666666666,5.666666666666667,2.333333333333333,2.6666666666666665,0.0,0.0,0.0,0.3333333333333333,1.0
2099,2099,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,15.0,13.666666666666666,2.333333333333333,4.333333333333333,9.666666666666666,16.666666666666668,4.0,8.0,1.6666666666666667,2.0,0.0,0.0,0.0,0.0,1.0
2100,2100,1.0,1.6666666666666667,0.6666666666666666,0.3333333333333333,8.0,9.666666666666666,2.6666666666666665,3.6666666666666665,12.333333333333334,16.0,5.333333333333333,5.0,3.333333333333333,3.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0
2101,2101,0.6666666666666666,1.3333333333333333,0.3333333333333333,0.6666666666666666,11.666666666666666,13.666666666666666,3.6666666666666665,4.666666666666667,16.666666666666668,13.0,3.0,4.666666666666667,3.6666666666666665,2.333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.0
2102,2102,1.6666666666666667,1.6666666666666667,0.6666666666666666,0.6666666666666666,11.0,15.0,2.333333333333333,6.0,12.0,16.666666666666668,5.333333333333333,7.0,1.3333333333333333,2.6666666666666665,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0
2103,2103,1.0,1.0,0.6666666666666666,0.6666666666666666,11.666666666666666,11.666666666666666,4.0,3.333333333333333,12.666666666666666,18.0,4.333333333333333,6.0,3.6666666666666665,1.6666666666666667,0.0,0.0,0.0,0.3333333333333333,0.0
2104,2104,0.5,0.75,0.25,0.5,13.0,11.25,4.75,4.25,16.75,14.0,7.0,5.75,2.5,3.75,0.0,0.0,0.0,0.0,1.0
2105,2105,2.0,0.5,1.5,0.25,11.75,7.75,4.0,2.75,17.25,16.5,4.5,3.5,2.5,3.0,0.25,0.0,0.0,0.25,0.0
2106,2106,1.0,1.75,0.25,0.75,12.5,13.0,4.25,5.0,14.0,15.75,3.5,3.75,1.75,3.0,0.0,0.25,0.25,0.25,0.0
2107,2107,0.75,3.5,0.5,1.75,10.75,16.5,3.5,7.0,15.75,15.0,5.5,7.5,1.5,2.5,0.0,0.0,0.25,1.0,0.0
2108,2108,1.0,3.5,0.5,2.75,13.25,19.0,4.0,10.75,13.75,12.5,4.75,8.25,2.25,2.0,0.25,0.0,0.25,1.0,0.0
2109,2109,1.25,0.75,1.0,0.5,15.0,8.25,5.5,2.25,14.5,13.5,8.25,5.0,1.75,3.25,0.0,0.25,0.25,0.25,0.0
2110,2110,1.75,2.5,0.75,1.0,13.25,14.75,5.25,5.75,17.0,13.25,5.75,9.0,2.75,2.0,0.25,0.0,0.25,0.75,0.0
2111,2111,2.0,1.0,1.25,0.5,20.25,14.75,7.5,3.0,12.25,11.0,6.25,4.75,1.75,1.75,0.0,0.0,0.75,0.25,1.0
2112,2112,1.25,1.25,0.75,0.5,9.5,13.5,3.75,4.25,12.5,16.0,7.5,6.75,2.25,4.25,0.0,0.0,0.25,0.0,1.0
2113,2113,1.5,2.0,0.25,0.75,9.0,12.25,3.5,3.25,16.0,10.75,4.75,5.0,3.0,1.5,0.0,0.0,0.5,0.75,1.0
2114,2114,3.2,0.8,1.4,0.4,16.2,12.0,6.8,4.4,14.6,16.8,7.2,6.6,2.4,2.4,0.0,0.0,1.0,0.2,1.0
2115,2115,3.6,0.8,2.4,0.2,18.0,12.0,10.2,3.8,13.2,13.2,9.4,3.8,1.8,2.0,0.0,0.0,1.0,0.2,1.0
2116,2116,0.8,0.6,0.2,0.4,9.4,11.0,3.6,3.2,16.8,15.6,4.2,4.8,3.8,1.6,0.0,0.0,0.2,0.2,0.0
2117,2117,1.4,2.0,0.6,1.4,12.6,12.0,4.8,4.8,15.4,17.0,3.8,3.8,3.0,2.8,0.2,0.4,0.2,0.0,1.0
2118,2118,0.8,2.4,0.4,1.4,11.6,22.0,4.2,8.2,12.6,12.4,6.2,6.8,3.2,1.6,0.0,0.0,0.0,0.8,0.0
2119,2119,0.6,1.6,0.4,0.8,7.4,12.8,2.0,4.2,13.0,13.0,4.6,7.6,2.8,2.2,0.2,0.0,0.2,0.4,0.0
2120,2120,1.2,0.8,0.4,0.4,12.6,13.4,4.0,5.0,15.2,15.2,7.0,5.0,3.6,2.2,0.0,0.2,0.0,0.2,1.0
2121,2121,2.0,1.0,0.8,0.8,11.6,15.8,3.2,5.6,10.8,14.2,5.2,7.6,1.6,2.2,0.0,0.0,0.6,0.2,1.0
2122,2122,1.0,1.4,0.6,0.6,13.2,11.6,3.2,4.4,11.8,16.4,4.8,5.0,2.0,3.2,0.2,0.2,0.2,0.2,1.0
2123,2123,2.0,1.8,0.8,0.4,14.2,9.4,5.4,4.0,13.2,16.2,8.4,4.4,1.8,2.8,0.0,0.0,0.6,0.6,1.0
2124,2124,0.6666666666666666,1.5,0.5,0.5,9.833333333333334,13.166666666666666,3.0,5.166666666666667,15.166666666666666,14.833333333333334,4.0,4.666666666666667,2.0,2.833333333333333,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.3333333333333333,0.0
2125,2125,1.6666666666666667,3.6666666666666665,1.1666666666666667,2.5,11.166666666666666,18.83333333333333,4.333333333333333,10.0,16.333333333333332,12.0,4.0,8.833333333333334,2.5,1.5,0.3333333333333333,0.0,0.0,1.0,0.0
2126,2126,2.333333333333333,3.0,1.1666666666666667,1.5,20.33333333333333,15.666666666666666,7.666666666666667,6.333333333333333,11.833333333333334,14.0,6.5,7.833333333333333,1.6666666666666667,2.5,0.0,0.0,0.8333333333333334,1.0,0.0
2127,2127,0.8333333333333334,1.6666666666666667,0.1666666666666666,0.5,11.5,13.166666666666666,4.0,4.5,13.0,15.0,3.333333333333333,6.5,1.8333333333333333,3.5,0.0,0.0,0.1666666666666666,0.1666666666666666,0.0
2128,2128,1.5,0.8333333333333334,0.6666666666666666,0.3333333333333333,13.0,12.833333333333334,4.0,4.833333333333333,13.333333333333334,15.666666666666666,7.166666666666667,4.5,2.1666666666666665,2.5,0.0,0.5,0.5,0.1666666666666666,1.0
2129,2129,1.0,2.0,0.6666666666666666,0.8333333333333334,14.833333333333334,13.166666666666666,5.5,5.333333333333333,14.0,13.5,7.0,7.5,2.6666666666666665,1.6666666666666667,0.0,0.0,0.1666666666666666,0.6666666666666666,1.0
2130,2130,1.1666666666666667,0.8333333333333334,0.5,0.3333333333333333,11.166666666666666,11.5,4.0,4.0,15.0,14.333333333333334,5.0,5.833333333333333,2.833333333333333,4.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,0.0
2131,2131,1.6666666666666667,1.1666666666666667,0.3333333333333333,0.6666666666666666,9.833333333333334,13.333333333333334,3.8333333333333335,3.1666666666666665,17.166666666666668,12.166666666666666,4.5,5.833333333333333,2.833333333333333,2.0,0.0,0.1666666666666666,0.5,0.3333333333333333,0.0
2132,2132,0.8333333333333334,0.8333333333333334,0.5,0.3333333333333333,11.166666666666666,11.833333333333334,3.8333333333333335,3.6666666666666665,16.333333333333332,16.166666666666668,5.833333333333333,4.666666666666667,2.1666666666666665,3.5,0.0,0.0,0.1666666666666666,0.1666666666666666,0.0
2133,2133,0.5,2.0,0.3333333333333333,0.6666666666666666,8.333333333333334,13.0,2.333333333333333,4.0,14.0,10.333333333333334,4.666666666666667,5.666666666666667,3.0,1.5,0.1666666666666666,0.0,0.1666666666666666,0.6666666666666666,1.0
2134,2134,1.5714285714285714,0.7142857142857143,0.5714285714285714,0.4285714285714285,12.857142857142858,12.428571428571429,5.0,4.0,13.714285714285714,16.428571428571427,4.571428571428571,6.285714285714286,2.4285714285714284,2.571428571428572,0.1428571428571428,0.1428571428571428,0.2857142857142857,0.1428571428571428,0.0
2135,2135,1.7142857142857142,0.7142857142857143,0.7142857142857143,0.2857142857142857,12.285714285714286,9.0,4.857142857142857,2.7142857142857144,13.428571428571429,14.428571428571429,7.285714285714286,4.714285714285714,1.8571428571428568,2.857142857142857,0.0,0.1428571428571428,0.5714285714285714,0.2857142857142857,1.0
2136,2136,3.4285714285714284,0.8571428571428571,2.2857142857142856,0.4285714285714285,18.285714285714285,10.285714285714286,9.142857142857142,3.0,12.428571428571429,13.857142857142858,8.0,5.0,1.5714285714285714,2.142857142857143,0.0,0.1428571428571428,1.0,0.1428571428571428,1.0
2137,2137,0.8571428571428571,1.4285714285714286,0.2857142857142857,0.2857142857142857,11.857142857142858,10.428571428571429,4.0,3.7142857142857135,14.571428571428571,15.857142857142858,5.571428571428571,5.857142857142857,3.857142857142857,2.571428571428572,0.1428571428571428,0.0,0.1428571428571428,0.4285714285714285,1.0
2138,2138,0.8571428571428571,2.0,0.2857142857142857,1.0,12.285714285714286,20.285714285714285,3.857142857142857,7.285714285714286,16.0,13.142857142857142,4.857142857142857,5.857142857142857,3.2857142857142856,2.0,0.0,0.0,0.2857142857142857,0.7142857142857143,0.0
2139,2139,0.7142857142857143,0.8571428571428571,0.2857142857142857,0.1428571428571428,12.857142857142858,12.285714285714286,4.571428571428571,4.142857142857143,16.428571428571427,12.714285714285714,4.571428571428571,4.0,2.857142857142857,1.5714285714285714,0.4285714285714285,0.0,0.1428571428571428,0.1428571428571428,1.0
2140,2140,1.7142857142857142,1.4285714285714286,0.5714285714285714,0.7142857142857143,12.714285714285714,11.857142857142858,4.0,4.0,10.285714285714286,13.428571428571429,5.142857142857143,6.571428571428571,1.4285714285714286,2.2857142857142856,0.0,0.0,0.5714285714285714,0.5714285714285714,0.0
2141,2141,2.7142857142857144,1.0,1.4285714285714286,0.4285714285714285,15.285714285714286,10.571428571428571,6.0,3.571428571428572,14.571428571428571,15.285714285714286,7.714285714285714,5.285714285714286,2.7142857142857144,2.571428571428572,0.0,0.1428571428571428,1.0,0.1428571428571428,1.0
2142,2142,1.2857142857142858,1.0,0.5714285714285714,0.7142857142857143,12.428571428571429,14.285714285714286,3.142857142857143,5.428571428571429,12.428571428571429,14.142857142857142,5.571428571428571,6.714285714285714,2.142857142857143,3.142857142857143,0.1428571428571428,0.0,0.4285714285714285,0.2857142857142857,1.0
2143,2143,1.5714285714285714,1.4285714285714286,0.5714285714285714,1.0,12.714285714285714,10.285714285714286,4.285714285714286,3.857142857142857,14.285714285714286,16.857142857142858,6.285714285714286,3.7142857142857135,3.571428571428572,2.2857142857142856,0.1428571428571428,0.2857142857142857,0.1428571428571428,0.0,1.0
2144,2144,1.375,2.625,0.25,1.375,10.75,16.25,3.625,6.75,16.25,14.25,5.75,8.375,2.375,2.5,0.125,0.0,0.375,1.0,1.0
2145,2145,0.75,3.5,0.5,2.125,12.5,18.625,4.25,9.0,16.125,11.75,6.25,7.875,2.875,1.375,0.125,0.0,0.25,1.0,0.0
2146,2146,2.125,1.375,0.875,0.5,21.125,13.125,7.625,4.75,13.125,12.875,6.125,4.75,2.125,2.25,0.0,0.125,0.75,0.25,1.0
2147,2147,1.375,0.75,0.75,0.125,11.875,13.0,4.125,4.375,12.5,12.125,6.0,4.25,2.25,1.625,0.0,0.0,0.5,0.125,0.0
2148,2148,1.375,0.75,1.0,0.25,10.375,12.625,3.875,4.125,15.875,15.5,3.625,4.875,2.625,2.75,0.25,0.375,0.0,0.25,0.0
2149,2149,1.0,1.0,0.625,0.375,14.375,11.875,5.25,4.25,14.125,14.375,7.125,5.375,3.125,3.5,0.0,0.125,0.25,0.25,0.0
2150,2150,0.625,1.5,0.25,0.875,8.875,12.25,2.5,3.375,14.25,13.25,4.625,5.5,2.625,2.25,0.125,0.125,0.25,0.5,0.0
2151,2151,0.875,1.625,0.5,0.625,9.875,13.875,2.75,4.5,14.0,14.25,4.875,7.0,2.25,3.625,0.125,0.125,0.125,0.25,0.0
2152,2152,1.625,1.875,0.5,0.75,13.25,12.75,4.5,4.75,10.0,12.875,5.625,7.125,1.5,1.625,0.0,0.0,0.5,0.625,1.0
2153,2153,1.0,1.0,0.375,0.25,9.625,12.375,3.375,4.0,15.375,16.25,4.625,4.625,2.625,3.0,0.125,0.0,0.125,0.25,0.0
2154,2154,0.7777777777777778,1.0,0.2222222222222222,0.4444444444444444,13.0,10.0,4.777777777777778,3.0,15.22222222222222,14.0,5.0,5.0,2.7777777777777777,2.2222222222222223,0.4444444444444444,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.0
2155,2155,3.111111111111111,2.111111111111111,1.8888888888888888,0.7777777777777778,17.88888888888889,21.22222222222222,8.333333333333334,8.444444444444445,11.333333333333334,12.22222222222222,7.555555555555555,6.555555555555555,1.4444444444444444,2.0,0.0,0.0,0.8888888888888888,0.7777777777777778,1.0
2156,2156,1.1111111111111112,0.5555555555555556,0.5555555555555556,0.2222222222222222,11.333333333333334,9.22222222222222,4.222222222222222,2.7777777777777777,13.666666666666666,15.0,5.555555555555555,5.111111111111111,3.333333333333333,2.6666666666666665,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.0
2157,2157,1.0,1.3333333333333333,0.2222222222222222,0.2222222222222222,11.666666666666666,10.555555555555555,3.888888888888889,3.555555555555556,16.0,16.22222222222222,4.111111111111111,5.444444444444445,2.7777777777777777,2.6666666666666665,0.0,0.1111111111111111,0.3333333333333333,0.4444444444444444,1.0
2158,2158,1.2222222222222223,0.8888888888888888,0.4444444444444444,0.3333333333333333,12.0,10.22222222222222,4.333333333333333,3.4444444444444446,12.77777777777778,14.88888888888889,4.333333333333333,4.333333333333333,2.555555555555556,2.555555555555556,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.0
2159,2159,2.333333333333333,1.0,1.2222222222222223,0.6666666666666666,15.11111111111111,14.444444444444445,6.0,5.444444444444445,15.11111111111111,15.0,7.777777777777778,7.0,2.6666666666666665,3.2222222222222223,0.0,0.0,0.8888888888888888,0.2222222222222222,1.0
2160,2160,1.6666666666666667,0.6666666666666666,0.7777777777777778,0.4444444444444444,14.11111111111111,11.555555555555555,4.666666666666667,3.888888888888889,14.555555555555555,15.77777777777778,6.777777777777778,5.777777777777778,3.555555555555556,2.888888888888889,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.2222222222222222,1.0
2161,2161,0.8888888888888888,1.2222222222222223,0.2222222222222222,0.8888888888888888,12.444444444444445,9.88888888888889,4.222222222222222,3.6666666666666665,11.88888888888889,16.444444444444443,4.0,4.0,1.5555555555555556,2.555555555555556,0.0,0.2222222222222222,0.2222222222222222,0.0,1.0
2162,2162,1.6666666666666667,1.3333333333333333,0.6666666666666666,0.6666666666666666,12.0,12.333333333333334,4.444444444444445,4.111111111111111,12.88888888888889,12.555555555555555,6.777777777777778,6.222222222222222,1.6666666666666667,2.333333333333333,0.1111111111111111,0.0,0.5555555555555556,0.4444444444444444,1.0
2163,2163,1.5555555555555556,1.6666666666666667,0.7777777777777778,0.6666666666666666,12.555555555555555,13.88888888888889,3.7777777777777777,4.333333333333333,13.11111111111111,10.444444444444445,5.222222222222222,5.888888888888889,2.2222222222222223,1.8888888888888888,0.1111111111111111,0.0,0.5555555555555556,0.5555555555555556,0.0
2164,2164,1.3,3.0,0.5,1.8,10.8,17.3,4.0,8.0,14.5,12.1,4.5,7.2,2.3,1.5,0.1,0.0,0.2,0.9,0.0
2165,2165,1.2,1.1,0.2,0.4,11.5,11.5,3.8,4.0,16.9,12.9,6.0,4.4,2.9,2.5,0.1,0.1,0.4,0.2,0.0
2166,2166,0.7,0.7,0.4,0.2,11.1,13.4,3.8,4.7,15.3,14.4,5.5,5.3,3.0,2.7,0.2,0.4,0.2,0.3,1.0
2167,2167,2.0,1.7,0.7,0.7,20.1,15.0,8.2,4.6,12.6,14.2,6.2,7.0,2.3,3.3,0.0,0.1,0.7,0.3,1.0
2168,2168,1.3,1.1,0.6,0.8,12.7,10.4,4.5,3.7,12.6,16.2,6.5,4.3,2.3,2.6,0.0,0.2,0.4,0.0,0.0
2169,2169,1.2,1.1,0.6,0.3,9.9,12.2,3.3,4.1,15.3,11.7,4.6,3.9,2.2,1.5,0.1,0.0,0.2,0.3,0.0
2170,2170,1.6,1.0,0.7,0.5,13.1,11.0,4.4,3.9,11.6,13.5,5.7,5.5,2.0,3.2,0.0,0.2,0.6,0.3,0.0
2171,2171,0.9,1.2,0.6,0.4,13.9,11.1,5.0,3.8,14.2,15.8,6.8,4.0,3.1,2.7,0.0,0.0,0.2,0.4,0.0
2172,2172,0.6,2.6,0.3,1.2,9.7,15.2,2.8,6.6,14.3,15.0,5.0,7.6,2.7,2.4,0.2,0.0,0.3,0.9,0.0
2173,2173,1.9,1.4,0.8,0.7,12.3,12.7,4.8,3.7,13.0,13.1,6.7,5.6,1.8,2.0,0.1,0.1,0.6,0.5,0.0
2174,2174,3.0,1.0909090909090908,1.7272727272727273,0.1818181818181818,17.545454545454547,11.545454545454543,8.0,3.727272727272727,12.090909090909092,17.181818181818183,7.181818181818182,6.181818181818182,1.4545454545454546,2.727272727272727,0.0,0.0909090909090909,0.9090909090909092,0.3636363636363636,1.0
2175,2175,1.181818181818182,1.2727272727272727,0.7272727272727273,0.5454545454545454,10.181818181818182,10.636363636363637,3.727272727272727,3.636363636363636,16.272727272727273,15.272727272727272,4.090909090909091,5.181818181818182,2.8181818181818183,2.363636363636364,0.1818181818181818,0.0909090909090909,0.0909090909090909,0.1818181818181818,1.0
2176,2176,1.818181818181818,1.181818181818182,0.8181818181818182,0.4545454545454545,15.090909090909092,10.909090909090908,4.727272727272728,4.0,14.272727272727272,14.727272727272728,6.454545454545454,4.545454545454546,3.1818181818181817,2.363636363636364,0.1818181818181818,0.0909090909090909,0.2727272727272727,0.1818181818181818,0.0
2177,2177,1.181818181818182,0.9090909090909092,0.3636363636363636,0.5454545454545454,12.545454545454543,11.0,4.2727272727272725,4.0,11.272727272727272,14.818181818181818,3.909090909090909,5.454545454545454,1.4545454545454546,2.727272727272727,0.0,0.2727272727272727,0.2727272727272727,0.2727272727272727,1.0
2178,2178,0.7272727272727273,2.4545454545454546,0.1818181818181818,0.9090909090909092,14.090909090909092,19.90909090909091,4.727272727272728,8.363636363636363,13.909090909090908,13.0,5.727272727272728,5.818181818181818,2.636363636363636,2.363636363636364,0.3636363636363636,0.0,0.2727272727272727,0.7272727272727273,0.0
2179,2179,2.5454545454545454,1.6363636363636365,1.181818181818182,0.6363636363636364,14.454545454545457,13.454545454545457,6.545454545454546,4.454545454545454,15.090909090909092,11.545454545454543,7.363636363636363,5.909090909090909,2.363636363636364,2.090909090909091,0.0909090909090909,0.0,0.9090909090909092,0.5454545454545454,1.0
2180,2180,1.4545454545454546,1.2727272727272727,0.7272727272727273,0.6363636363636364,12.363636363636363,13.272727272727272,3.727272727272727,4.727272727272728,13.181818181818182,12.727272727272728,5.818181818181818,6.363636363636363,2.1818181818181817,2.090909090909091,0.0909090909090909,0.0,0.5454545454545454,0.3636363636363636,0.0
2181,2181,1.0909090909090908,0.6363636363636364,0.3636363636363636,0.2727272727272727,11.636363636363637,9.727272727272728,3.8181818181818175,2.636363636363636,15.636363636363637,14.363636363636363,3.909090909090909,5.0,3.0,2.636363636363636,0.0,0.1818181818181818,0.3636363636363636,0.2727272727272727,0.0
2182,2182,1.0,0.8181818181818182,0.3636363636363636,0.5454545454545454,11.727272727272728,14.090909090909092,4.090909090909091,5.0,12.727272727272728,14.0,4.545454545454546,6.545454545454546,2.5454545454545454,2.909090909090909,0.0909090909090909,0.0909090909090909,0.1818181818181818,0.1818181818181818,1.0
2183,2183,1.0909090909090908,1.7272727272727273,0.5454545454545454,0.7272727272727273,11.0,12.272727272727272,4.090909090909091,4.636363636363637,13.181818181818182,12.909090909090908,5.2727272727272725,6.909090909090909,3.090909090909091,1.7272727272727273,0.1818181818181818,0.1818181818181818,0.2727272727272727,0.5454545454545454,0.0
2184,2184,0.6666666666666666,1.1666666666666667,0.25,0.4166666666666667,10.166666666666666,11.583333333333334,2.833333333333333,4.083333333333333,14.416666666666666,13.333333333333334,5.166666666666667,4.333333333333333,2.6666666666666665,2.5,0.1666666666666666,0.0833333333333333,0.3333333333333333,0.25,1.0
2185,2185,0.8333333333333334,1.1666666666666667,0.5,0.75,10.5,10.5,3.75,4.0,14.083333333333334,16.166666666666668,5.166666666666667,4.0,2.5,2.9166666666666665,0.3333333333333333,0.1666666666666666,0.25,0.1666666666666666,0.0
2186,2186,1.5,1.0,0.5833333333333334,0.3333333333333333,12.5,11.75,4.083333333333333,4.083333333333333,12.333333333333334,15.583333333333334,5.416666666666667,4.0,2.083333333333333,2.9166666666666665,0.0833333333333333,0.0,0.5,0.3333333333333333,1.0
2187,2187,1.1666666666666667,0.8333333333333334,0.4166666666666667,0.1666666666666666,11.416666666666666,14.833333333333334,4.0,4.833333333333333,14.75,13.833333333333334,4.583333333333333,5.75,2.25,2.6666666666666665,0.0833333333333333,0.3333333333333333,0.25,0.25,0.0
2188,2188,1.3333333333333333,1.0,0.6666666666666666,0.5,12.5,10.5,3.8333333333333335,3.75,13.5,13.666666666666666,5.833333333333333,5.583333333333333,2.5,3.083333333333333,0.0833333333333333,0.1666666666666666,0.5,0.25,0.0
2189,2189,2.5,1.5,1.0,0.4166666666666667,19.166666666666668,12.916666666666666,8.083333333333334,4.583333333333333,12.916666666666666,11.0,5.416666666666667,4.333333333333333,2.583333333333333,1.5,0.0,0.0,0.75,0.3333333333333333,1.0
2190,2190,0.9166666666666666,2.833333333333333,0.5833333333333334,1.5833333333333333,13.583333333333334,17.666666666666668,4.833333333333333,7.75,13.833333333333334,11.666666666666666,6.25,7.333333333333333,2.833333333333333,1.4166666666666667,0.0833333333333333,0.0,0.1666666666666666,0.9166666666666666,0.0
2191,2191,1.0,1.6666666666666667,0.1666666666666666,0.75,11.25,15.0,3.583333333333333,4.666666666666667,17.333333333333332,14.083333333333334,5.833333333333333,6.75,2.75,3.083333333333333,0.0833333333333333,0.1666666666666666,0.3333333333333333,0.25,0.0
2192,2192,1.25,1.1666666666666667,0.6666666666666666,0.5,13.5,10.416666666666666,4.75,3.5,12.25,15.083333333333334,6.333333333333333,5.166666666666667,2.083333333333333,2.333333333333333,0.0,0.1666666666666666,0.4166666666666667,0.1666666666666666,0.0
2193,2193,1.6666666666666667,2.5,0.6666666666666666,1.25,12.583333333333334,14.5,4.75,6.666666666666667,12.75,15.083333333333334,7.083333333333333,7.0,1.8333333333333333,2.583333333333333,0.1666666666666666,0.0833333333333333,0.5833333333333334,0.9166666666666666,0.0
